"","PROBEID","logFC","AveExpr","t","P.Value","adj.P.Val","B","SYMBOL","ENTREZID"
"11758289_x_at","11758289_x_at",-0.499969517341206,10.215869317081,-4.42600551096498,1.09272635600022e-05,0.0015903418071805,3.10617895848475,"RPS16","6217"
"11722494_s_at","11722494_s_at",-0.474274752684992,3.55969095939526,-4.42514927305178,1.09696545979341e-05,0.0015903418071805,3.10266987161282,"HIP1R /// LOC100294412","100294412 /// 9026"
"11732280_a_at","11732280_a_at",-0.646985333745458,5.69193479450623,-4.42092807670802,1.1180949187582e-05,0.0016114951677026,3.08537973149496,"FOXP1","27086"
"11758417_s_at","11758417_s_at",-1.02163321808455,8.55998701133417,-4.41284064400806,1.15966929945104e-05,0.00165251187041077,3.05229716484712,"HLA-DPA1","3113"
"11735504_a_at","11735504_a_at",1.0285767363412,6.50064071457481,4.41278444681294,1.15996329457544e-05,0.00165251187041077,3.05206748514241,"NLRC4","58484"
"11746188_s_at","11746188_s_at",-0.50118987077132,10.0065201943317,-4.40973915258388,1.17600174232208e-05,0.00166475875105342,3.03962542753093,"RPL14","9045"
"11751570_a_at","11751570_a_at",1.29868265430588,6.926256623399,4.40859743577905,1.18206922597723e-05,0.00166475875105342,3.03496285649677,"MS4A4A","51338"
"11732281_s_at","11732281_s_at",-0.628902312971078,4.98995922150748,-4.40404101844958,1.20658306985716e-05,0.00168962763293748,3.01636667318267,"FOXP1","27086"
"11729091_a_at","11729091_a_at",1.64677145291945,6.18938141054239,4.39908512445422,1.2337978018642e-05,0.00171552794627219,2.99616084682279,"ZDHHC19","131540"
"11719000_x_at","11719000_x_at",0.606662368016956,2.80724721146883,4.3975141876623,1.24254623526507e-05,0.00171552794627219,2.98976044574551,"DHFR","1719"
"11756766_x_at","11756766_x_at",-0.90216390847269,6.63978230140773,-4.39690390667484,1.24596081466656e-05,0.00171552794627219,2.98727458981048,"CD74","972"
"11731917_at","11731917_at",-0.645540017350804,3.42636599402244,-4.39329106207632,1.26635949974275e-05,0.00172617913675464,2.97256511633269,"KCNA3","3738"
"11747859_s_at","11747859_s_at",-0.385565938334847,3.06005279479177,-4.39283300706276,1.26896844020884e-05,0.00172617913675464,2.97070099460567,"ABCE1","6059"
"11747110_a_at","11747110_a_at",-0.766180203382815,2.93650285098878,-4.39111687916164,1.27878873756754e-05,0.00172617913675464,2.96371860444989,"PASK","23178"
"11732246_a_at","11732246_a_at",-0.296885189884437,4.48055200703865,-4.38983552711263,1.28616841935861e-05,0.00172617913675464,2.9585068730173,"HNRNPC","3183"
"11722858_s_at","11722858_s_at",-0.772097095116774,3.76594063410224,-4.3882554400184,1.29532466378971e-05,0.00172617913675464,2.95208206683007,"ZNF395","55893"
"11754054_x_at","11754054_x_at",-0.586243629614,9.30814491353117,-4.38818746539746,1.29571995577217e-05,0.00172617913675464,2.95180572394949,"RPL3","6122"
"11717872_a_at","11717872_a_at",-0.735428119384357,5.60703879655486,-4.38252461573919,1.32905907771883e-05,0.00176107473276657,2.92879836176748,"IRF8","3394"
"11718967_at","11718967_at",-0.357048513055998,7.55459064970449,-4.38046603462727,1.34138061606955e-05,0.00176461858683714,2.92044163662202,"DDX6","1656"
"11729014_at","11729014_at",0.715400569347798,3.28655065482045,4.37767074080222,1.35828658741296e-05,0.00176461858683714,2.90910023292927,"CACNA1E","777"
"11726357_a_at","11726357_a_at",-0.481932390031599,6.94031058826683,-4.37641724029148,1.36593372971341e-05,0.00176461858683714,2.90401661490062,"MLL5","55904"
"11724886_a_at","11724886_a_at",-0.948384883986355,2.92849294987781,-4.37618638972169,1.36734654257635e-05,0.00176461858683714,2.90308054276461,"LRRN3","54674"
"11758923_at","11758923_at",0.86081449973671,4.04733416420449,4.37615596193703,1.3675328657222e-05,0.00176461858683714,2.902957165149,"LMO2","4005"
"11731092_a_at","11731092_a_at",-0.462222888263188,5.04312150371446,-4.37386837172741,1.38161051482222e-05,0.00176796538571216,2.89368385303043,"BRD1","23774"
"11754828_a_at","11754828_a_at",-0.431658670567172,2.96438179212219,-4.3734058817591,1.38447342141705e-05,0.00176796538571216,2.89180959601545,"BTN2A2","10385"
"11745500_a_at","11745500_a_at",-0.718787349568836,3.25159320328928,-4.37141091158018,1.39688778684105e-05,0.00177462352548889,2.88372706852965,"CLEC10A","10462"
"11757331_x_at","11757331_x_at",-0.408109971530564,11.1556512454302,-4.36861279825072,1.41447932713948e-05,0.00178561601347634,2.87239655376856,"RPL13A","23521"
"11718407_a_at","11718407_a_at",0.266561191919632,9.0266396217207,4.36773671332061,1.4200305876871e-05,0.00178561601347634,2.86885040559975,"TMBIM6","7009"
"11726333_s_at","11726333_s_at",-1.42190812348203,4.68274264240524,-4.36280274177946,1.45168522944602e-05,0.00181117335084332,2.84889169374288,"LEF1","51176"
"11756223_s_at","11756223_s_at",-0.567188314385954,7.04011533211347,-4.36228389954336,1.45505284211222e-05,0.00181117335084332,2.84679413993464,"DDX21","9188"
"11758661_s_at","11758661_s_at",0.945377441376447,4.31946195087781,4.35776254762093,1.48471685613766e-05,0.0018388106349934,2.82852545080562,"CDKN2C","1031"
"11725378_a_at","11725378_a_at",0.520295919910376,8.91699289725312,4.35611369380035,1.49567784904653e-05,0.00184312381338004,2.82186768072227,"GSTO1","9446"
"11738435_x_at","11738435_x_at",-0.853001814149432,7.14465836352868,-4.35251224812835,1.51988841214753e-05,0.00186364028884517,2.80733403776508,"CD74","972"
"11739662_x_at","11739662_x_at",-0.350791100613459,2.88157560357107,-4.34958257192046,1.53985870197074e-05,0.00187878007766193,2.79551975811418,"SIAH1","6477"
"11743782_a_at","11743782_a_at",1.03797870883862,5.44197953186783,4.34680052916378,1.55905446062001e-05,0.00189283035647491,2.78430783505928,"ANKRD55","79722"
"11718848_a_at","11718848_a_at",-0.386938318069725,2.44217087004115,-4.34219231448859,1.59135436562273e-05,0.00191712026669442,2.7657512664746,"BEX2","84707"
"11754036_s_at","11754036_s_at",0.7398025643858,5.83511264187656,4.34173161450569,1.59461841545222e-05,0.00191712026669442,2.76389712871838,"C20orf194 /// UBE2F","140739 /// 25943"
"11763533_a_at","11763533_a_at",1.69331151115935,6.26614511136658,4.33977893216802,1.60852424676584e-05,0.00192445090222285,2.75604042238842,"ZDHHC19","131540"
"11721892_a_at","11721892_a_at",-0.468659571672362,3.65709029110349,-4.33565882132798,1.6382461175509e-05,0.00194369001215985,2.73947400514334,"ANAPC1","64682"
"11750585_a_at","11750585_a_at",-0.65965908678916,7.61130216890773,-4.33536606699667,1.64037784033615e-05,0.00194369001215985,2.73829744882886,"Septin 9","10801"
"11724992_x_at","11724992_x_at",-0.442264433265833,2.89060345944888,-4.33236940552341,1.66235122368733e-05,0.00195962886885985,2.72625845395295,"GTPBP3","84705"
"11727795_x_at","11727795_x_at",-0.542992053503772,8.21942358075062,-4.33137136641593,1.66973165000636e-05,0.00195962886885985,2.72225062161375,"EIF3E","3646"
"11723194_x_at","11723194_x_at",-0.994242080481006,8.272829100899,-4.32974444706485,1.6818297119744e-05,0.00196447275266924,2.71571927489456,"HLA-DRB1 /// HLA-DRB3 /// HLA-DRB4 /// HLA-DRB5","3123 /// 3125 /// 3126 /// 3127"
"11759663_x_at","11759663_x_at",0.501858122425369,5.86199765326933,4.3215550433638,1.74400935843906e-05,0.00202749314377778,2.68287798935371,"SP100","6672"
"11719782_a_at","11719782_a_at",-0.447387757373988,10.8739424307768,-4.32017497078171,1.75470157843366e-05,0.00203034624892376,2.67734942722323,"RPS23","6228"
"11722857_a_at","11722857_a_at",-0.614347868052804,4.25553133735411,-4.31728948752327,1.77725963094267e-05,0.00204683835814079,2.66579563196215,"ZNF395","55893"
"11715697_a_at","11715697_a_at",-0.706213224701748,4.72868220385661,-4.31257886372492,1.81468216414142e-05,0.00208021658685718,2.64694956671535,"NOLC1","9221"
"11726255_x_at","11726255_x_at",-0.836127625503787,7.39990394009726,-4.31047472598224,1.83163995648795e-05,0.00208310304200182,2.63853775148137,"CD74","972"
"11715817_at","11715817_at",-0.942429576384327,6.2549685325187,-4.30928793308345,1.84127122870666e-05,0.00208310304200182,2.633794975381,"ZFP36L2","678"
"11717993_at","11717993_at",-0.720817054841442,5.59659892779925,-4.30913001246209,1.8425564519857e-05,0.00208310304200182,2.63316397154504,"CBX7","23492"
"11758772_x_at","11758772_x_at",-0.919930578101436,7.18191239145012,-4.30259326214199,1.89651281320582e-05,0.00213063226485874,2.60706438514874,"HLA-DPB1","3115"
"11752577_at","11752577_at",-0.526860508288278,8.31638036348005,-4.30054696343109,1.91371120985041e-05,0.00213063226485874,2.59890178960879,"FTH1","2495"
"11719001_a_at","11719001_a_at",0.337823887858861,5.69819444547506,4.29998137709172,1.91849094649198e-05,0.00213063226485874,2.59664634302295,"TADA3","10474"
"11739013_s_at","11739013_s_at",0.327030018030637,6.58355920937656,4.29909558597954,1.92599961267915e-05,0.00213063226485874,2.59311455089057,"ASH2L","9070"
"11721816_a_at","11721816_a_at",-0.865997508921489,3.75635787885411,-4.29888110460935,1.92782193890895e-05,0.00213063226485874,2.59225948328257,"FAIM3","9214"
"11754573_a_at","11754573_a_at",-0.800240112544329,4.40012957992394,-4.29523965314868,1.95901350622612e-05,0.002134098408237,2.57774840035736,"LPIN1","23175"
"11726254_s_at","11726254_s_at",-0.768949624130931,7.2764896821384,-4.29509868191611,1.96023065217926e-05,0.002134098408237,2.57718686944703,"CD74","972"
"11755716_x_at","11755716_x_at",-0.348676814278477,2.48011883194763,-4.29474020992814,1.96332895115091e-05,0.002134098408237,2.57575904655892,"RNF157","114804"
"11758011_x_at","11758011_x_at",-0.282083628644207,11.2348998135037,-4.29221517306258,1.98528576652917e-05,0.002134098408237,2.56570483720849,"EEF1A1","1915"
"11755446_s_at","11755446_s_at",-0.461040716817119,4.00375041075811,-4.29218564337074,1.98554392675715e-05,0.002134098408237,2.56558728900194,"ANKH /// TSPAN3","10099 /// 56172"
"11728533_a_at","11728533_a_at",0.57361238496091,9.54992088094888,4.29152620565523,1.99131734231161e-05,0.002134098408237,2.56296248025364,"SNX3","8724"
"11744484_s_at","11744484_s_at",-0.79748612307351,9.88776972659726,-4.2913648603825,1.99273236636262e-05,0.002134098408237,2.56232032422968,"HLA-DRA","3122"
"11730005_a_at","11730005_a_at",-0.524349231624978,8.24490606944638,-4.29024639864622,2.00256786304954e-05,0.002134098408237,2.55786946618663,"SEMA4D","10507"
"11753524_x_at","11753524_x_at",-0.564382736742802,8.49708804302993,-4.28941839328841,2.00987896860386e-05,0.002134098408237,2.55457517568104,"RPL14","9045"
"11755787_s_at","11755787_s_at",-0.422169169272565,2.85326414714589,-4.28821687563162,2.02053340624883e-05,0.002134098408237,2.54979591179872,"TCTN1","79600"
"11716666_a_at","11716666_a_at",-0.500748230988056,2.74197900294015,-4.28757949669441,2.02620720412017e-05,0.002134098408237,2.54726113432286,"ID3","3399"
"11757112_a_at","11757112_a_at",-0.691032753046921,3.67039055623691,-4.28396074556088,2.0587096987225e-05,0.00215910464828573,2.53287661278849,"SNHG8","100093630"
"11716200_s_at","11716200_s_at",-0.715169692748095,3.65618446260848,-4.27976183210911,2.09704638590346e-05,0.00218999174690579,2.51620045455903,"UBE2Q2","92912"
"11722813_s_at","11722813_s_at",-0.657153202169775,4.76786280483292,-4.27796077271795,2.11369815528953e-05,0.00219806771034877,2.50905224879291,"PABPC4","8761"
"11757906_x_at","11757906_x_at",-0.422067097751128,10.9743101907469,-4.27539841149723,2.1376060552558e-05,0.00220768331805986,2.49888746209424,"RPL10","6134"
"200016_PM_x_at","200016_PM_x_at",-0.509412428283957,9.86194400431421,-4.27505179927763,2.14085982721864e-05,0.00220768331805986,2.49751291067474,"HNRNPA1","3178"
"11754066_x_at","11754066_x_at",-0.668593281016371,8.40106787932793,-4.27221538737576,2.1676642915394e-05,0.00222172439295621,2.4862686139285,"NPM1","4869"
"11717815_at","11717815_at",-0.383649131055382,3.16983762802868,-4.2717067201406,2.17250498540309e-05,0.00222172439295621,2.48425287292787,"ZBTB5","9925"
"11756043_a_at","11756043_a_at",-0.510204946980359,5.10999098258479,-4.26678290277273,2.21989806180687e-05,0.00224583586897187,2.46475264889622,"LETMD1","25875"
"11721636_a_at","11721636_a_at",0.427436626679587,5.77152876035786,4.26486793819496,2.23859506260925e-05,0.00224583586897187,2.45717443785985,"DERL1","79139"
"11740423_a_at","11740423_a_at",-0.753941845516644,3.11754180094638,-4.26460641521516,2.24116009926526e-05,0.00224583586897187,2.45613974804443,"PRKDC","5591"
"11758340_x_at","11758340_x_at",-0.999636554606644,4.50710239223566,-4.26407583563043,2.24637267600182e-05,0.00224583586897187,2.45404074821637,"HLA-DQA1","3117"
"11757747_s_at","11757747_s_at",-0.583429660739653,4.36247502916334,-4.26304199474815,2.25656267222902e-05,0.00224583586897187,2.4499515363096,"LPIN1","23175"
"11747279_x_at","11747279_x_at",0.587905664386516,3.30946130833292,4.2627637637879,2.25931255824567e-05,0.00224583586897187,2.44885119439504,"DHFR","1719"
"11750687_a_at","11750687_a_at",-0.341178232616,2.83552522566209,-4.26270751028007,2.25986892601244e-05,0.00224583586897187,2.4486287325334,"ADAM28","10863"
"11744548_x_at","11744548_x_at",-0.440937828159401,10.3799156498579,-4.26091155916108,2.27770035846358e-05,0.00225446598532906,2.44152787979091,"RPL29","6159"
"11733023_s_at","11733023_s_at",-0.472373776044979,9.54463802351995,-4.25943597664936,2.29245126167926e-05,0.00225868528531432,2.43569583917545,"BTG1","694"
"11722937_s_at","11722937_s_at",-0.249663326658934,2.8088877337419,-4.25857882864888,2.30106165666325e-05,0.00225868528531432,2.43230896177786,"C3orf59","151963"
"11742858_s_at","11742858_s_at",-0.362248797519197,2.97700946898878,-4.25774606017504,2.30945667410212e-05,0.00225868528531432,2.42901903845314,"WBP11 /// WBP11P1","441818 /// 51729"
"11756099_a_at","11756099_a_at",-0.8422388550265,7.9399275286783,-4.25075691336377,2.38107334350477e-05,0.00231952306814302,2.40143199582197,"LDHB","3945"
"11727877_a_at","11727877_a_at",0.384379499343744,6.37907165406608,4.24890730569937,2.40037733394253e-05,0.00232844162036191,2.39413859357328,"RAB4B","53916"
"11754887_a_at","11754887_a_at",0.339257451652512,3.1324735552818,4.24762365275637,2.41386216193949e-05,0.00232844162036191,2.38907865241035,"MSRB3","253827"
"11756437_x_at","11756437_x_at",-0.567480997465779,9.91209584151496,-4.24649545394071,2.42577353150512e-05,0.00232844162036191,2.38463268885728,"RPS18","6222"
"11715613_a_at","11715613_a_at",-0.543340940932446,3.59741136346883,-4.24628338895698,2.42801873096247e-05,0.00232844162036191,2.38379711688624,"BTG2","7832"
"11759818_a_at","11759818_a_at",-0.623319635171546,2.98826533969825,-4.2439673467402,2.45266870198509e-05,0.00234296406314436,2.37467410891006,"DDHD2","23259"
"11722373_a_at","11722373_a_at",-0.550770490973731,3.06849609850374,-4.24297525102434,2.46330052804689e-05,0.00234304477401789,2.37076764575074,"GGA2","23062"
"11758310_s_at","11758310_s_at",0.518812335451377,4.12985525169576,4.24132868577982,2.48104301011633e-05,0.00234304477401789,2.36428607454832,"WSB2","55884"
"11740923_a_at","11740923_a_at",-0.776711437588048,5.85062971580549,-4.24130736222328,2.48127357793828e-05,0.00234304477401789,2.36420215182772,"IMPDH2","3615"
"11758277_x_at","11758277_x_at",-0.467354633445664,8.97531646723317,-4.23898661205808,2.5064898622056e-05,0.00234409546100375,2.35507082449514,"LOC200030 /// NBPF11 /// NBPF15 /// NBPF16 /// NBPF8 /// NBPF9","200030 /// 284565 /// 400818 /// 728841 /// 728912 /// 728936"
"11733087_a_at","11733087_a_at",-0.581210945621889,3.04907202145012,-4.23890362635672,2.50739605680051e-05,0.00234409546100375,2.35474439352682,"MAF","4094"
"11757314_x_at","11757314_x_at",-0.425557908003677,10.8086915292269,-4.23858124159208,2.51091942589057e-05,0.00234409546100375,2.35347632481873,"RPL10","6134"
"200029_PM_at","200029_PM_at",-0.390019889767938,10.9881231401347,-4.23708326769082,2.52735289237627e-05,0.00235053356171719,2.34758539894631,"RPL19","6143"
"11721566_s_at","11721566_s_at",-0.603228985856646,4.25921379120698,-4.23442857894154,2.55672813497203e-05,0.00236891434641055,2.33715046048982,"KBTBD11","9920"
"11717084_a_at","11717084_a_at",-0.399339844546096,3.65803822069077,-4.22678262001421,2.64316283074744e-05,0.00242783174198101,2.30713091189432,"PRPS1","5631"
"11732279_at","11732279_at",-0.512038673781779,3.70924257069327,-4.2265456914257,2.64588519211142e-05,0.00242783174198101,2.30620151020842,"FOXP1","27086"
"11757075_s_at","11757075_s_at",-0.840768079844758,6.57609073318454,-4.22601539349182,2.65198811606418e-05,0.00242783174198101,2.30412148636616,"RPL15","6138"
"11746635_a_at","11746635_a_at",-0.85612103753348,3.02093195048504,-4.22534522572989,2.65971991534072e-05,0.00242783174198101,2.30149319774871,"LEF1","51176"
"11733881_at","11733881_at",-0.437451225027554,3.9286189257793,-4.22359324326772,2.68003432082956e-05,0.00243734781812418,2.29462408736928,"TTF1","7270"
"11722853_a_at","11722853_a_at",-0.305938380677467,2.66376556469576,-4.22079841433067,2.71274692788348e-05,0.00245455661747662,2.28367184873897,"HABP4","22927"
"11729223_at","11729223_at",-0.523278728719545,2.63050696657855,-4.22012443496015,2.72069238380937e-05,0.00245455661747662,2.28103172672815,"GATA3","2625"
"11734050_a_at","11734050_a_at",-0.583787637457758,2.65780755139401,-4.21943572910912,2.72883434710945e-05,0.00245455661747662,2.27833433354415,"TRAT1","50852"
"11736130_x_at","11736130_x_at",-0.546073142656158,7.45198974473441,-4.21109758730266,2.82926874508978e-05,0.00253564209059938,2.24571040835531,"SFRS5","6430"
"11744673_a_at","11744673_a_at",0.480559820760387,6.12107821610973,4.20817640229484,2.86528041418837e-05,0.00255861235826401,2.23429551005576,"SP100","6672"
"200063_PM_s_at","200063_PM_s_at",-0.672257136506278,8.28288936601621,-4.20716909512805,2.87779916410418e-05,0.0025605140143867,2.23036108356695,"NPM1","4869"
"200074_PM_s_at","200074_PM_s_at",-0.534815270787419,8.87434629447007,-4.20454636416978,2.91063914768045e-05,0.00257667798147798,2.22012121479727,"RPL14","9045"
"11757060_x_at","11757060_x_at",-0.415491712175301,10.9054279893329,-4.20266158662604,2.93445905853287e-05,0.00257667798147798,2.21276628499285,"RPL10","6134"
"11726361_a_at","11726361_a_at",0.342579859614619,2.93802777752369,4.20238397679863,2.93798315110903e-05,0.00257667798147798,2.21168323969685,"ATXN3","4287"
